YEAR,STATE,ST_CASE,VEH_NO,A_WRONGWAYDRV,A_DRDIS,A_DRDRO,A_VRD,A_BODY,A_IMP1,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_FIRE_EXP
2023,1,10228,1,2,2,2,1,1,3,2,1,1,2,4,2,3,2017,1
2023,1,10229,1,2,2,2,1,1,2,2,1,1,1,4,2,3,2006,2
2023,1,10230,1,2,2,2,2,6,3,1,1,1,1,4,2,3,2011,1
2023,1,10231,1,1,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2023,1,10231,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2019,1
2023,1,10231,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2023,1,10232,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2018,1
2023,1,10232,2,2,2,2,2,6,2,1,1,1,1,4,2,3,1995,1
2023,1,10233,1,2,2,2,1,3,2,2,1,1,1,4,2,3,2005,1
2023,1,10233,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2011,1
2023,1,10234,1,2,1,2,2,2,2,2,1,1,2,4,2,3,2010,1
2023,1,10234,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2007,1
2023,1,10234,3,2,2,2,2,6,2,2,1,1,2,4,2,3,2020,1
2023,1,10234,4,2,2,2,2,2,2,2,1,1,2,4,2,3,2019,1
2023,1,10235,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2023,1,10235,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2014,1
2023,1,10236,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1
2023,1,10237,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2023,1,10237,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2020,1
2023,1,10238,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2008,1
2023,1,10239,1,1,2,2,2,3,2,2,2,2,2,4,2,3,2013,1
2023,1,10239,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1
2023,1,10240,1,2,2,2,1,9,1,1,2,1,2,4,2,3,9999,1
2023,1,10241,1,2,2,1,2,6,3,2,1,1,1,4,2,3,2022,1
2023,1,10241,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2022,1
2023,1,10242,1,2,2,2,1,7,1,2,4,1,2,1,2,3,2015,1
2023,1,10243,1,2,2,2,1,3,2,1,2,2,2,4,1,3,2019,1
2023,1,10244,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2023,1,10244,2,2,2,2,2,8,4,2,1,1,1,4,2,1,2020,1
2023,1,10245,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2007,1
2023,1,10246,1,2,2,2,1,1,1,1,1,1,2,4,1,3,1993,1
2023,1,10247,1,2,2,2,1,4,2,2,1,1,2,4,2,3,2020,2
2023,1,10248,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2022,1
2023,1,10248,2,2,2,2,2,2,2,2,1,1,2,4,1,3,2008,1
2023,1,10249,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2008,1
2023,1,10250,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2020,1
2023,1,10250,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2005,1
2023,1,10251,1,2,2,2,1,1,7,2,2,2,2,4,2,3,2012,1
2023,1,10252,1,2,2,2,1,2,1,1,1,1,2,4,1,3,2008,1
2023,1,10253,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2019,1
2023,1,10254,1,1,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2023,1,10254,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2022,1
2023,1,10255,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2010,2
2023,1,10256,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2015,1
2023,1,10257,1,2,2,2,2,2,2,2,1,1,2,4,2,3,1999,1
2023,1,10257,2,2,2,2,2,3,4,2,3,3,3,4,2,3,2004,1
2023,1,10258,1,2,2,2,2,6,1,1,2,2,2,4,2,3,1993,1
2023,1,10259,1,2,1,2,2,2,2,1,1,1,2,4,2,3,2016,1
2023,1,10259,2,2,2,2,2,4,4,2,3,3,3,4,2,3,2013,1
2023,1,10259,3,2,2,2,2,6,2,2,1,1,1,4,2,3,2012,1
2023,1,10260,1,2,2,2,1,3,4,2,1,1,2,4,2,3,2011,1
2023,1,10261,1,1,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2023,1,10261,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2019,1
2023,1,10262,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2019,2
2023,1,10263,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2015,1
2023,1,10264,1,2,2,2,2,1,2,2,3,3,3,4,2,3,2006,1
2023,1,10265,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2014,1
2023,1,10266,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2022,1
2023,1,10267,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2002,1
2023,1,10268,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2007,2
2023,1,10269,1,2,2,2,1,7,2,2,4,2,2,3,2,3,2004,1
2023,1,10270,1,2,2,2,1,2,5,2,2,2,2,4,2,3,2017,1
2023,1,10271,1,2,2,2,2,3,3,2,2,2,2,4,2,3,2004,1
2023,1,10271,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2014,1
2023,1,10272,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2022,1
2023,1,10273,1,2,2,2,2,1,4,2,1,1,1,4,2,3,1994,1
2023,1,10273,2,2,1,2,2,1,2,2,1,1,2,4,2,3,2006,1
2023,1,10274,1,2,2,2,1,4,2,2,2,2,2,4,2,3,2008,1
2023,1,10274,2,2,2,2,2,1,5,2,1,1,2,4,2,3,1977,1
2023,1,10275,1,2,2,2,2,7,1,2,4,2,2,3,1,3,2001,1
2023,1,10276,1,2,2,2,1,1,7,2,2,2,2,4,1,3,2008,1
2023,1,10277,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2014,1
2023,1,10278,1,2,2,2,1,6,2,1,1,1,1,4,2,3,1999,1
2023,1,10279,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2022,1
2023,1,10280,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2018,1
2023,1,10280,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1
2023,1,10281,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2011,1
2023,1,10281,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2017,1
2023,1,10282,1,2,2,2,1,3,2,2,2,2,2,4,1,3,2021,1
2023,1,10283,1,2,2,2,1,3,1,1,1,1,2,4,2,3,2005,1
2023,1,10284,1,2,2,2,2,1,3,2,2,2,2,4,2,3,2011,1
2023,1,10284,2,2,2,2,2,7,2,2,4,1,1,1,2,3,2003,1
2023,1,10285,1,1,2,2,2,2,2,2,1,1,2,4,2,3,1997,1
2023,1,10285,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2017,1
2023,1,10285,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1
2023,1,10285,4,2,2,2,2,1,2,2,1,1,2,4,2,3,2006,1
2023,1,10286,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2022,1
2023,1,10286,2,2,2,2,2,3,2,1,1,1,2,4,2,3,2016,1
2023,1,10287,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1
2023,1,10288,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2016,1
2023,1,10289,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2005,1
2023,1,10290,1,2,1,2,2,3,2,2,1,1,2,4,2,3,2016,1
2023,1,10291,1,2,1,2,1,3,1,1,1,1,2,4,2,3,1995,1
2023,1,10292,1,2,2,1,1,2,2,1,1,1,2,4,1,3,2005,1
2023,1,10293,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2018,1
2023,1,10294,1,2,2,2,1,3,1,1,1,1,2,4,2,3,2008,1
2023,1,10295,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1
2023,1,10296,1,2,2,2,1,2,2,1,2,2,2,4,2,3,2002,1
2023,1,10297,1,2,2,2,2,9,2,2,3,3,3,4,1,3,9999,1
2023,1,10298,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2021,1
2023,1,10298,2,2,2,2,2,1,5,2,2,2,2,4,2,3,2010,1
2023,1,10299,1,2,2,2,1,6,2,2,1,1,2,4,2,3,2018,1
2023,1,10299,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2012,1
2023,1,10299,3,2,2,2,2,4,4,2,1,1,2,4,2,3,2021,1
2023,1,10299,4,2,2,2,2,6,4,2,1,1,1,4,2,3,2017,1
2023,1,10300,1,2,2,1,1,6,2,2,1,1,1,4,2,3,1997,2
2023,1,10301,1,2,2,2,1,6,2,1,1,1,1,4,2,3,2019,1
2023,1,10302,1,2,2,1,1,3,2,1,1,1,2,4,2,3,2023,1
2023,1,10302,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2022,1
2023,1,10303,1,2,1,2,2,3,2,2,1,1,2,4,2,3,2022,1
2023,1,10303,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2022,1
2023,1,10304,1,2,2,1,1,4,2,2,1,1,2,4,2,3,2013,1
2023,1,10304,2,2,2,2,2,6,5,2,1,2,2,4,2,3,2006,1
2023,1,10304,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1
2023,1,10304,4,2,2,2,1,3,2,2,1,1,2,4,2,3,2023,1
2023,1,10305,1,2,2,2,1,2,3,2,2,2,2,4,2,3,1989,1
2023,1,10306,1,2,2,2,1,7,2,2,4,2,2,3,2,3,2017,1
2023,1,10307,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2019,1
2023,1,10308,1,2,2,2,1,2,2,2,1,1,1,4,1,3,2006,1
2023,1,10308,2,2,2,2,2,3,2,1,1,1,2,4,2,3,2009,1
2023,1,10309,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2009,1
2023,1,10309,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2022,1
2023,1,10310,1,2,2,2,1,1,2,2,1,1,2,4,2,3,1996,1
2023,1,10311,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2016,1
2023,1,10311,2,2,2,2,1,3,2,2,1,1,2,4,2,3,2009,1
2023,1,10312,1,2,2,2,1,2,2,2,1,1,2,4,1,3,2013,1
2023,1,10313,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2005,1
2023,1,10313,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2014,1
2023,1,10314,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2011,1
2023,1,10315,1,2,2,2,1,4,2,2,1,1,1,4,2,3,2003,1
2023,1,10316,1,2,2,2,2,2,5,2,1,1,2,4,2,3,1994,1
2023,1,10316,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2014,1
2023,1,10317,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2008,1
2023,1,10317,2,2,2,2,2,2,3,1,1,1,2,4,2,3,2014,1
2023,1,10318,1,2,2,2,2,6,3,2,1,1,1,4,2,3,2018,1
2023,1,10319,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2013,1
2023,1,10319,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2010,1
2023,1,10320,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2022,1
2023,1,10322,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2021,1
2023,1,10322,2,2,2,2,2,1,4,1,1,1,2,4,2,3,2018,2
2023,1,10323,1,2,2,2,1,9,7,2,3,3,3,4,2,3,9999,1
2023,1,10324,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2003,1
2023,1,10325,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2015,1
2023,1,10326,1,2,2,2,2,1,3,2,2,2,2,4,2,3,2018,1
2023,1,10326,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2002,1
2023,1,10327,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2014,1
2023,1,10328,1,2,2,2,1,4,2,2,1,1,2,4,2,3,2013,1
2023,1,10328,2,2,2,2,2,2,4,2,1,1,2,4,2,3,1996,1
2023,1,10329,1,2,2,2,1,2,1,1,1,1,2,4,2,3,1995,1
2023,1,10330,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2008,1
2023,1,10331,1,2,2,2,1,9,5,1,2,1,2,4,2,3,2017,1
2023,1,10332,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2008,1
2023,1,10332,2,2,2,2,2,3,3,2,1,1,2,4,2,3,2018,1
2023,1,10333,1,2,2,2,1,1,2,1,2,2,2,4,2,3,2006,1
2023,1,10334,1,1,2,2,2,2,5,2,1,1,2,4,2,3,2013,1
2023,1,10334,2,2,2,2,1,2,5,2,1,1,2,4,2,3,2016,1
2023,1,10334,3,2,2,2,1,2,3,2,1,1,2,4,2,3,2006,1
2023,1,10335,1,2,2,2,2,3,2,1,1,1,2,4,1,3,2019,1
2023,1,10335,2,2,2,2,2,4,4,2,1,1,2,4,2,3,2023,1
2023,1,10336,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2011,1
2023,1,10336,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2023,1,10337,1,2,2,2,2,2,2,2,2,2,2,4,2,3,2002,1
2023,1,10338,1,1,2,2,2,3,2,2,2,2,2,4,2,3,2004,1
2023,1,10338,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2023,1,10339,1,2,2,1,2,1,3,2,1,1,2,4,2,3,2011,1
2023,1,10340,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2018,2
2023,1,10341,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2016,1
2023,1,10342,1,2,2,2,1,7,2,2,4,2,1,3,1,3,2004,1
2023,1,10343,1,2,2,2,1,3,1,1,1,1,2,4,1,3,1998,1
2023,1,10344,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2004,1
2023,1,10344,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1
2023,1,10344,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1
2023,1,10345,1,2,2,2,2,1,5,2,1,1,1,4,2,3,2016,1
2023,1,10345,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2023,1,10346,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1
2023,1,10347,1,2,2,2,2,2,2,2,2,2,2,4,1,3,2008,1
2023,1,10347,2,2,2,2,2,7,4,2,4,1,2,1,2,3,2018,1
2023,1,10347,3,2,2,2,2,2,4,2,1,1,2,4,2,3,2002,1
2023,1,10347,4,2,2,2,2,1,4,2,1,1,2,4,2,3,2017,1
2023,1,10347,5,2,2,2,2,1,4,2,1,1,2,4,2,3,2021,1
2023,1,10347,6,2,2,2,2,1,3,2,2,2,2,4,2,3,1996,1
2023,1,10347,7,2,2,2,2,3,5,2,1,1,2,4,2,3,2022,1
2023,1,10348,1,2,2,2,1,1,2,2,2,2,2,4,2,3,1998,2
2023,1,10348,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2022,1
2023,1,10349,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2004,1
2023,1,10350,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2006,2
2023,1,10350,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2019,1
2023,1,10350,3,2,2,2,2,7,7,2,4,1,2,1,2,3,2003,1
2023,1,10351,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1
2023,1,10352,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2007,1
2023,1,10352,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2023,1,10352,3,2,2,2,2,1,7,2,1,1,2,4,2,3,2011,1
2023,1,10353,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2002,2
2023,1,10354,1,2,2,2,1,1,2,1,2,2,2,4,1,3,2011,1
2023,1,10355,1,2,2,2,2,2,2,2,1,1,1,4,2,3,2020,1
2023,1,10356,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2023,1,10356,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2023,1,10357,1,2,2,1,1,1,2,2,1,1,2,4,2,3,2010,1
2023,1,10358,1,2,2,1,1,6,2,1,1,1,1,4,2,3,2016,1
2023,1,10359,1,2,2,2,2,2,2,2,1,1,1,4,2,3,2012,1
2023,1,10359,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2007,1
2023,1,10360,1,2,2,2,2,6,2,2,1,1,2,4,2,3,2022,1
2023,1,10360,2,2,2,2,2,3,5,1,1,1,1,4,2,3,2002,1
2023,1,10361,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2008,2
2023,1,10362,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2003,1
2023,1,10363,1,2,2,2,1,2,1,1,1,1,2,4,1,3,2009,1
2023,1,10364,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2015,1
2023,1,10364,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2011,1
2023,1,10365,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2008,1
2023,1,10366,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2016,1
2023,1,10367,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2012,1
2023,1,10367,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2002,1
2023,1,10368,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2014,1
2023,1,10368,2,2,2,2,1,2,2,2,1,1,2,4,2,3,2004,1
2023,1,10369,1,2,2,2,1,2,6,1,1,1,2,4,2,3,1997,1
2023,1,10370,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1
2023,1,10370,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2020,1
2023,1,10370,3,2,2,2,2,2,2,2,1,1,2,4,2,3,2002,1
2023,1,10371,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2017,1
2023,1,10371,2,2,2,2,1,1,2,2,2,2,2,4,2,3,1996,1
2023,1,10372,1,2,2,2,1,2,2,1,1,1,2,4,1,3,2013,1
2023,1,10373,1,2,2,2,1,2,2,1,2,2,2,4,2,3,2006,1
2023,1,10374,1,2,2,2,1,7,1,2,4,1,1,1,1,3,1998,1
2023,1,10375,1,2,2,2,1,1,2,2,1,1,1,4,2,3,2008,1
2023,1,10375,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2022,1
2023,1,10376,1,2,2,2,1,1,2,1,2,2,2,4,2,3,2003,1
2023,1,10377,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2007,1
2023,1,10378,1,2,2,2,1,2,2,1,2,2,2,4,2,3,2004,1
2023,1,10379,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2012,1
2023,1,10380,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1
2023,1,10381,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2001,1
2023,1,10382,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2015,1
2023,1,10383,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2009,1
2023,1,10384,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2019,1
2023,1,10385,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1
2023,1,10386,1,2,2,2,2,6,4,2,1,1,1,4,2,3,2008,1
2023,1,10386,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2006,1
2023,1,10387,1,2,2,2,2,7,2,2,4,2,2,3,1,3,2011,1
2023,1,10387,2,2,2,2,1,2,4,2,1,1,2,4,2,3,1996,1
2023,1,10388,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2010,1
2023,1,10388,2,2,2,2,2,7,2,2,4,1,2,1,2,3,1989,1
2023,1,10389,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2007,1
2023,1,10389,2,2,2,2,1,3,2,2,1,1,2,4,2,3,2018,1
2023,1,10390,1,2,2,2,1,3,2,2,2,2,2,4,1,3,2016,1
2023,1,10390,2,2,2,2,2,1,2,2,1,1,1,4,2,3,2016,1
2023,1,10391,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2017,1
2023,1,10391,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1
2023,1,10392,1,2,2,1,1,6,2,2,1,1,1,4,2,3,2013,1
2023,1,10392,2,2,2,2,2,3,2,1,1,1,2,4,2,3,2016,1
2023,1,10393,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2011,1
2023,1,10393,2,2,2,2,2,6,2,1,2,2,2,4,2,3,1997,1
2023,1,10394,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2006,1
2023,1,10394,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2022,1
2023,1,10395,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2013,1
2023,1,10396,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2007,1
2023,1,10397,1,2,2,2,1,2,4,2,1,1,2,4,1,3,2016,1
2023,1,10398,1,2,2,1,1,6,2,2,2,2,2,4,2,3,2015,1
2023,1,10399,1,2,2,2,2,7,2,2,4,1,2,1,1,3,2007,1
2023,1,10399,2,2,2,2,2,6,4,2,1,1,1,4,2,3,1996,1
2023,1,10400,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2005,1
2023,1,10400,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1
2023,1,10401,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1
2023,1,10402,1,2,2,2,1,2,2,1,1,1,2,4,1,3,2000,1
2023,1,10403,1,2,2,2,1,9,2,1,1,1,1,4,2,3,9999,1
2023,1,10404,1,2,2,2,2,7,1,2,4,1,2,1,2,3,2007,1
2023,1,10405,1,1,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2023,1,10405,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2013,1
2023,1,10406,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2009,1
2023,1,10406,2,2,2,2,2,2,2,2,1,1,1,4,2,3,2017,1
2023,1,10407,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2013,1
2023,1,10407,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1
2023,1,10408,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2009,1
2023,1,10408,2,2,2,2,2,7,2,2,4,2,2,2,2,3,2002,1
2023,1,10409,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2010,1
2023,1,10410,1,2,2,2,2,4,2,2,2,2,2,4,2,3,2011,1
2023,1,10411,1,1,2,2,1,2,2,1,1,1,2,4,1,3,2013,1
2023,1,10412,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2015,1
2023,1,10413,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2014,2
2023,1,10413,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2015,2
2023,1,10414,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1
2023,1,10414,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2017,1
2023,1,10415,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2001,1
2023,1,10415,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2022,1
2023,1,10416,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2021,1
2023,1,10416,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2006,1
2023,1,10417,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2017,1
2023,1,10417,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2007,1
2023,1,10418,1,2,2,1,1,2,2,2,1,1,2,4,2,3,2003,1
2023,1,10418,2,2,2,2,2,7,2,2,4,1,2,1,2,3,1986,1
2023,1,10419,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2020,1
2023,1,10419,2,2,2,2,2,6,2,1,1,1,2,4,2,3,2019,1
2023,1,10420,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2018,1
2023,1,10420,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2010,1
2023,1,10421,1,2,2,2,1,9,2,2,1,1,2,4,2,3,2016,1
2023,1,10422,1,2,2,2,1,2,2,1,1,1,2,4,2,3,2017,1
2023,1,10423,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2015,1
2023,1,10424,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2019,1
2023,1,10424,2,2,2,2,2,2,4,2,1,1,2,4,2,3,1992,1
2023,1,10424,3,2,2,2,2,1,4,2,1,1,2,4,2,3,2011,1
2023,1,10425,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2020,2
2023,1,10426,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2010,1
2023,1,10427,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2004,1
2023,1,10428,1,2,2,2,2,2,2,2,3,3,3,4,2,3,2006,1
2023,1,10428,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2004,1
2023,1,10429,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2013,1
2023,1,10429,2,2,2,2,2,3,6,2,1,1,2,4,2,3,2020,1
2023,1,10429,3,2,2,2,2,1,6,2,1,1,2,4,2,3,2015,1
2023,1,10430,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2002,1
2023,1,10431,1,2,2,2,1,2,2,1,1,1,2,4,2,3,2018,1
2023,1,10431,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2010,1
2023,1,10432,1,2,2,2,2,2,2,2,1,1,2,4,1,3,1997,1
2023,1,10432,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2009,1
2023,1,10433,1,2,2,2,1,2,2,2,1,1,2,4,1,3,2022,1
2023,1,10434,1,2,2,2,1,1,3,1,1,1,2,4,1,3,2005,1
2023,1,10435,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2000,1
2023,1,10435,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2004,1
2023,1,10436,1,2,2,1,1,1,2,1,1,1,2,4,2,3,2013,1
2023,1,10437,1,2,1,2,1,1,2,2,2,2,2,4,2,3,2007,1
2023,1,10437,2,2,2,2,1,2,2,2,1,1,2,4,2,3,2021,1
2023,1,10438,1,2,2,2,1,1,4,1,1,1,2,4,1,3,2018,1
2023,1,10439,1,2,2,2,1,1,5,2,1,1,2,4,2,3,2005,1
2023,1,10440,1,2,2,2,1,2,3,1,1,1,2,4,1,3,2007,1
2023,1,10441,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2017,1
2023,1,10442,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2016,1
2023,1,10442,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2016,1
2023,1,10443,1,2,1,2,1,3,2,2,1,1,2,4,2,3,2002,2
2023,1,10445,1,2,2,2,1,6,2,1,1,1,1,4,2,3,2004,1
2023,1,10446,1,2,2,2,1,3,5,1,1,1,2,4,2,3,2000,1
2023,1,10447,1,2,2,2,2,2,5,2,1,1,2,4,2,3,1987,1
2023,1,10447,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2015,1
2023,1,10448,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2011,1
2023,1,10448,2,2,2,2,1,1,2,2,2,2,2,4,2,3,2011,1
2023,1,10449,1,2,2,2,2,6,6,2,1,1,1,4,2,3,2021,1
2023,1,10450,1,2,2,2,2,1,4,2,2,2,2,4,2,3,1972,2
2023,1,10450,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2019,2
2023,1,10451,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1
2023,1,10452,1,2,2,2,1,3,2,2,2,2,2,4,1,3,2000,2
